"Transaction No. In Originating","Transaction No.","Security ID - Current","Security Name - Current","Model Portfolio Code","Created Date","Trade Date","Payment Date","Created by User","Business Transaction Code","Elementary Transaction Code","Elementary Transaction Code Name","Settlement Currency Code - Transaction","Net Proceeds PC","Net Proceeds QC","Net Proceeds SC","Settlement Date","Finance Account Name","Nominal","Current Value PC","Current Value QC"
"74125","20171003003263","FS1000535","Silver Lake Partners V, LP","MFS1000535",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8105.81,-6481.28,-8105.81,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74125","20171003003263","FS1000535","Silver Lake Partners V, LP","MFS1000535",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8105.81,-6481.28,-8105.81,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74125","20171003003263","FS1000535","Silver Lake Partners V, LP","MFS1000535",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8105.81,-6481.28,-8105.81,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74125","20171003003263","FS1000535","Silver Lake Partners V, LP","MFS1000535",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8105.81,-6481.28,-8105.81,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74124","20171003003262","FS1000506","Project Secretariat","MFS1000506",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8748.43,-6995.11,-8748.43,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74124","20171003003262","FS1000506","Project Secretariat","MFS1000506",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8748.43,-6995.11,-8748.43,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74124","20171003003262","FS1000506","Project Secretariat","MFS1000506",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8748.43,-6995.11,-8748.43,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74124","20171003003262","FS1000506","Project Secretariat","MFS1000506",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-8748.43,-6995.11,-8748.43,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74123","20171003003261","FS1000473","Project Audi","MFS1000473",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-290.01,-231.89,-290.01,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74123","20171003003261","FS1000473","Project Audi","MFS1000473",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-290.01,-231.89,-290.01,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74123","20171003003261","FS1000473","Project Audi","MFS1000473",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-290.01,-231.89,-290.01,20170929,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"74123","20171003003261","FS1000473","Project Audi","MFS1000473",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-290.01,-231.89,-290.01,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74122","20171003003260","FS1000487","Permira VI L.P.1","MFS1000487",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-213.50,-144.40,-213.50,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74122","20171003003260","FS1000487","Permira VI L.P.1","MFS1000487",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-213.50,-144.40,-213.50,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74122","20171003003260","FS1000487","Permira VI L.P.1","MFS1000487",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-213.50,-144.40,-213.50,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74122","20171003003260","FS1000487","Permira VI L.P.1","MFS1000487",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-213.50,-144.40,-213.50,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74121","20171003003259","FS1000627","Olympus Capital Asia III, LP (Loan)","MFS1000627",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-18633.11,-14898.74,-18633.11,20170929,"DUE TO SUB-INV EXP-CHQ DEBT-EQUITY",0.0000000,0.00,0.00
"74121","20171003003259","FS1000627","Olympus Capital Asia III, LP (Loan)","MFS1000627",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-18633.11,-14898.74,-18633.11,20170929,"TRNS TAX & OTH EM DEBT-EQUITY",0.0000000,0.00,0.00
"74121","20171003003259","FS1000627","Olympus Capital Asia III, LP (Loan)","MFS1000627",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-18633.11,-14898.74,-18633.11,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74121","20171003003259","FS1000627","Olympus Capital Asia III, LP (Loan)","MFS1000627",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-18633.11,-14898.74,-18633.11,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74120","20171003003258","FS1000137","New Mountain Partners III L.P.","M64799B957",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-161.28,-128.96,-161.28,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74120","20171003003258","FS1000137","New Mountain Partners III L.P.","M64799B957",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-161.28,-128.96,-161.28,20170929,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"74120","20171003003258","FS1000137","New Mountain Partners III L.P.","M64799B957",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-161.28,-128.96,-161.28,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74120","20171003003258","FS1000137","New Mountain Partners III L.P.","M64799B957",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-161.28,-128.96,-161.28,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74119","20171003003257","FS1000474","Kainos Capital Partners II, L.P.","MFS1000474",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-611.22,-488.72,-611.22,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74119","20171003003257","FS1000474","Kainos Capital Partners II, L.P.","MFS1000474",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-611.22,-488.72,-611.22,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74119","20171003003257","FS1000474","Kainos Capital Partners II, L.P.","MFS1000474",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-611.22,-488.72,-611.22,20170929,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"74119","20171003003257","FS1000474","Kainos Capital Partners II, L.P.","MFS1000474",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-611.22,-488.72,-611.22,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74118","20171003003256","FS1000416","Homeplus Co Ltd (MBK)","MFS1000415",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-7486.67,-5986.22,-7486.67,20170929,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"74118","20171003003256","FS1000416","Homeplus Co Ltd (MBK)","MFS1000415",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-7486.67,-5986.22,-7486.67,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74118","20171003003256","FS1000416","Homeplus Co Ltd (MBK)","MFS1000415",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-7486.67,-5986.22,-7486.67,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74118","20171003003256","FS1000416","Homeplus Co Ltd (MBK)","MFS1000415",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-7486.67,-5986.22,-7486.67,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74117","20171003003255","FS1000453","Harvest Partners VII, L.P.","MFS1000453",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-341.30,-272.90,-341.30,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74117","20171003003255","FS1000453","Harvest Partners VII, L.P.","MFS1000453",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-341.30,-272.90,-341.30,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74117","20171003003255","FS1000453","Harvest Partners VII, L.P.","MFS1000453",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-341.30,-272.90,-341.30,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74117","20171003003255","FS1000453","Harvest Partners VII, L.P.","MFS1000453",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-341.30,-272.90,-341.30,20170929,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"74116","20171003003254","FS1000490","Fountainvest China Capital Partners Fund III, L.P.","MFS1000490",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-2091.45,-11108.69,-2091.45,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74116","20171003003254","FS1000490","Fountainvest China Capital Partners Fund III, L.P.","MFS1000490",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-2091.45,-11108.69,-2091.45,20170929,"TRNS TAX & OTH EM PRIV EQUITY",0.0000000,0.00,0.00
"74116","20171003003254","FS1000490","Fountainvest China Capital Partners Fund III, L.P.","MFS1000490",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-2091.45,-11108.69,-2091.45,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74116","20171003003254","FS1000490","Fountainvest China Capital Partners Fund III, L.P.","MFS1000490",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-2091.45,-11108.69,-2091.45,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74115","20171003003253","FS1000323","Ford Financial Fund II","MFS1000323",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-743.12,-594.19,-743.12,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74115","20171003003253","FS1000323","Ford Financial Fund II","MFS1000323",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-743.12,-594.19,-743.12,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74115","20171003003253","FS1000323","Ford Financial Fund II","MFS1000323",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-743.12,-594.19,-743.12,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74115","20171003003253","FS1000323","Ford Financial Fund II","MFS1000323",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-743.12,-594.19,-743.12,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74114","20171003003252","FS1000494","Diamond Resorts International Inc (Apollo)","MFS1000494",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9395.20,-7512.25,-9395.20,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74114","20171003003252","FS1000494","Diamond Resorts International Inc (Apollo)","MFS1000494",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9395.20,-7512.25,-9395.20,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74114","20171003003252","FS1000494","Diamond Resorts International Inc (Apollo)","MFS1000494",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9395.20,-7512.25,-9395.20,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74114","20171003003252","FS1000494","Diamond Resorts International Inc (Apollo)","MFS1000494",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9395.20,-7512.25,-9395.20,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74113","20171003003251","FS1000517","Daesung Industrial Gases Co., Ltd. (MBK)","MFS1000517",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-12697.52,-10152.74,-12697.52,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74113","20171003003251","FS1000517","Daesung Industrial Gases Co., Ltd. (MBK)","MFS1000517",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-12697.52,-10152.74,-12697.52,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74113","20171003003251","FS1000517","Daesung Industrial Gases Co., Ltd. (MBK)","MFS1000517",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-12697.52,-10152.74,-12697.52,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74113","20171003003251","FS1000517","Daesung Industrial Gases Co., Ltd. (MBK)","MFS1000517",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-12697.52,-10152.74,-12697.52,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74112","20171003003250","FS1000516","Cyxtera Technologies Inc (BC Partners)","MFS1000516",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9027.37,-7218.14,-9027.37,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74112","20171003003250","FS1000516","Cyxtera Technologies Inc (BC Partners)","MFS1000516",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9027.37,-7218.14,-9027.37,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74112","20171003003250","FS1000516","Cyxtera Technologies Inc (BC Partners)","MFS1000516",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9027.37,-7218.14,-9027.37,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74112","20171003003250","FS1000516","Cyxtera Technologies Inc (BC Partners)","MFS1000516",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9027.37,-7218.14,-9027.37,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74111","20171003003249","FS1000509","Clayton, Dubilier & Rice Fund X, L.P.","MFS1000509",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9774.84,-7815.81,-9774.84,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74111","20171003003249","FS1000509","Clayton, Dubilier & Rice Fund X, L.P.","MFS1000509",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9774.84,-7815.81,-9774.84,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74111","20171003003249","FS1000509","Clayton, Dubilier & Rice Fund X, L.P.","MFS1000509",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9774.84,-7815.81,-9774.84,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74111","20171003003249","FS1000509","Clayton, Dubilier & Rice Fund X, L.P.","MFS1000509",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-9774.84,-7815.81,-9774.84,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74110","20171003003248","FS1000442","China Internet Plus Holdings Ltd ( Trustbridge)","MFS1000442",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-556.53,-444.99,-556.53,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74110","20171003003248","FS1000442","China Internet Plus Holdings Ltd ( Trustbridge)","MFS1000442",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-556.53,-444.99,-556.53,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74110","20171003003248","FS1000442","China Internet Plus Holdings Ltd ( Trustbridge)","MFS1000442",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-556.53,-444.99,-556.53,20170929,"OTH INV EXP EM PRIV EQUITY",0.0000000,0.00,0.00
"74110","20171003003248","FS1000442","China Internet Plus Holdings Ltd ( Trustbridge)","MFS1000442",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-556.53,-444.99,-556.53,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74109","20171003003247","FS1000398","Charterhouse Capital Partners X, L.P.","MFS1000398",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-466.95,-315.82,-466.95,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74109","20171003003247","FS1000398","Charterhouse Capital Partners X, L.P.","MFS1000398",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-466.95,-315.82,-466.95,20170929,"OTH INV EXP FGN PRIV EQUITY",0.0000000,0.00,0.00
"74109","20171003003247","FS1000398","Charterhouse Capital Partners X, L.P.","MFS1000398",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-466.95,-315.82,-466.95,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74109","20171003003247","FS1000398","Charterhouse Capital Partners X, L.P.","MFS1000398",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-466.95,-315.82,-466.95,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74108","20171003003246","FS1000524","Carlyle Partners V, LP (TCFoF)","MFS1000524",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-476.23,-380.79,-476.23,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74108","20171003003246","FS1000524","Carlyle Partners V, LP (TCFoF)","MFS1000524",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-476.23,-380.79,-476.23,20170929,"TRNS TAX & OTH FGN PRIV EQUITY",0.0000000,0.00,0.00
"74108","20171003003246","FS1000524","Carlyle Partners V, LP (TCFoF)","MFS1000524",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-476.23,-380.79,-476.23,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
"74108","20171003003246","FS1000524","Carlyle Partners V, LP (TCFoF)","MFS1000524",20171004,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-476.23,-380.79,-476.23,20170929,"DUE TO SUB-INV EXP-CHQ PRIV EQUITY",0.0000000,0.00,0.00
"74107","20171003003245","FS1000455","Ares Corporate Opportunities Fund V, L.P.","MFS1000455",20171005,20170929,20170929,"Server job user","GenCost","General Cost","General Cost","CAD",-908.61,-726.51,-908.61,20170929,"CGAP:FX CONTROL ACCOUNT - SETL",0.0000000,0.00,0.00
